#DEBUG: Format Typ    -> tdf
#DEBUG: Time Period   -> 2016-01-01 00:00:00+00:00 2019-02-05 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station	valid	 metar 
ELP	2018-01-05 09:51	KELP 050951Z 05004KT 10SM FEW220 01/M07 A3026 RMK AO2 SLP230 T00111072
ELP	2018-01-05 10:51	KELP 051051Z 05003KT 10SM FEW220 01/M08 A3025 RMK AO2 SLP227 T00061078
ELP	2018-01-05 11:51	KELP 051151Z 02005KT 10SM FEW250 01/M08 A3026 RMK AO2 SLP230 T00111083 10044 20000 51007
ELP	2018-01-05 12:51	KELP 051251Z 01008KT 10SM FEW250 01/M10 A3027 RMK AO2 SLP236 T00061100
ELP	2018-01-05 13:51	KELP 051351Z 02006KT 10SM FEW200 00/M11 A3026 RMK AO2 SLP237 T00001111
ELP	2018-01-05 14:51	KELP 051451Z 01006KT 10SM SCT200 02/M11 A3029 RMK AO2 SLP242 T00221111 53008
ELP	2018-01-05 15:51	KELP 051551Z 02006KT 10SM FEW200 05/M10 A3032 RMK AO2 SLP253 T00501100
ELP	2018-01-05 16:51	KELP 051651Z 04003KT 10SM FEW130 SCT210 08/M09 A3034 RMK AO2 SLP253 T00781094
ELP	2018-01-05 17:51	KELP 051751Z 00000KT 10SM FEW120 SCT250 10/M09 A3033 RMK AO2 SLP250 T01001089 10100 20000 50012
ELP	2018-01-05 18:51	KELP 051851Z 00000KT 10SM FEW130 SCT250 12/M08 A3029 RMK AO2 SLP237 T01221083
ELP	2018-01-05 19:51	KELP 051951Z 00000KT 10SM BKN250 13/M07 A3025 RMK AO2 SLP223 T01281067
ELP	2018-01-05 20:51	KELP 052051Z 00000KT 10SM BKN250 15/M05 A3023 RMK AO2 SLP212 T01501050 56029
ELP	2018-01-05 21:51	KELP 052151Z 21005KT 10SM BKN250 17/M02 A3021 RMK AO2 SLP206 T01671022
ELP	2018-01-05 22:51	KELP 052251Z 23009KT 10SM SCT250 17/M04 A3021 RMK AO2 SLP206 T01721039
ELP	2018-01-05 23:51	KELP 052351Z 26004KT 10SM FEW250 16/M03 A3022 RMK AO2 SLP208 T01611028 10178 20100 55003
ELP	2018-01-06 00:51	KELP 060051Z 24007KT 10SM FEW250 14/M02 A3021 RMK AO2 SLP210 T01441022
ELP	2018-01-06 01:51	KELP 060151Z 21005KT 10SM FEW250 13/M02 A3021 RMK AO2 SLP212 T01281017
ELP	2018-01-06 02:51	KELP 060251Z 33003KT 10SM FEW250 11/M02 A3022 RMK AO2 SLP214 T01111017 53000
ELP	2018-01-06 03:51	KELP 060351Z 08004KT 10SM FEW250 09/M02 A3024 RMK AO2 SLP220 T00891022
ELP	2018-01-06 04:51	KELP 060451Z 00000KT 10SM FEW250 07/M02 A3023 RMK AO2 SLP217 T00721022
ELP	2018-01-06 05:51	KELP 060551Z 00000KT 10SM SCT250 06/M03 A3024 RMK AO2 SLP220 T00561028 10161 20056 51007
ELP	2018-01-06 06:51	KELP 060651Z 04003KT 10SM BKN250 06/M03 A3024 RMK AO2 SLP217 T00561028 401780000
ELP	2018-01-06 07:51	KELP 060751Z 00000KT 10SM BKN250 06/M02 A3025 RMK AO2 SLP218 T00561022
ELP	2018-01-06 08:51	KELP 060851Z 00000KT 10SM SCT250 04/M03 A3025 RMK AO2 SLP217 T00391028 50002
ELP	2018-01-06 09:51	KELP 060951Z 04003KT 10SM SCT250 03/M03 A3023 RMK AO2 SLP210 T00331028
ELP	2018-01-06 10:51	KELP 061051Z 36005KT 10SM BKN250 03/M04 A3023 RMK AO2 SLP211 T00281044
ELP	2018-01-06 11:51	KELP 061151Z 04007KT 10SM SCT250 02/M06 A3022 RMK AO2 SLP209 T00221061 10067 20022 56007
ELP	2018-01-06 12:51	KELP 061251Z 03007KT 10SM FEW250 02/M07 A3022 RMK AO2 SLP211 T00171072
ELP	2018-01-06 13:51	KELP 061351Z 04005KT 10SM SCT250 02/M08 A3023 RMK AO2 SLP216 T00221078
ELP	2018-01-06 14:51	KELP 061451Z 04005KT 10SM SCT220 BKN300 03/M08 A3026 RMK AO2 SLP226 T00331078 53009
ELP	2018-01-06 15:51	KELP 061551Z 03007KT 10SM BKN220 OVC300 06/M09 A3027 RMK AO2 SLP232 T00561089
ELP	2018-01-06 16:51	KELP 061651Z 02004KT 10SM BKN220 OVC300 07/M09 A3029 RMK AO2 SLP239 T00721089
ELP	2018-01-06 17:51	KELP 061751Z 00000KT 10SM FEW220 BKN250 BKN300 09/M09 A3027 RMK AO2 SLP228 T00941089 10100 20017 50003
ELP	2018-01-06 18:51	KELP 061851Z 00000KT 10SM FEW220 BKN250 11/M07 A3022 RMK AO2 SLP211 T01111072
ELP	2018-01-06 19:51	KELP 061951Z 19006KT 10SM FEW220 BKN250 14/M04 A3019 RMK AO2 SLP195 T01391039
ELP	2018-01-06 20:51	KELP 062051Z 18007KT 10SM FEW220 BKN250 17/M03 A3015 RMK AO2 SLP181 T01671028 56034
ELP	2018-01-06 21:51	KELP 062151Z 22010KT 10SM FEW220 BKN250 18/M02 A3013 RMK AO2 SLP173 T01831022
ELP	2018-01-06 22:51	KELP 062251Z 20008KT 10SM FEW180 FEW220 BKN250 18/M02 A3011 RMK AO2 SLP166 T01831022
ELP	2018-01-06 23:51	KELP 062351Z 15006KT 10SM FEW180 FEW220 BKN250 17/M02 A3009 RMK AO2 SLP164 T01671022 10189 20094 56018
ELP	2018-01-07 00:51	KELP 070051Z 15006KT 10SM FEW150 FEW220 BKN250 14/M02 A3010 RMK AO2 SLP170 T01441022
ELP	2018-01-07 01:51	KELP 070151Z 15007KT 10SM SCT200 BKN250 14/M02 A3009 RMK AO2 SLP167 T01391022
ELP	2018-01-07 02:51	KELP 070251Z 19006KT 10SM SCT170 BKN250 12/M02 A3008 RMK AO2 SLP165 T01221017 58003
ELP	2018-01-07 03:51	KELP 070351Z 20007KT 10SM SCT160 BKN250 14/M02 A3007 RMK AO2 SLP155 T01391022
ELP	2018-01-07 04:51	KELP 070451Z 18006KT 10SM SCT160 BKN250 12/M02 A3007 RMK AO2 SLP153 T01221022
ELP	2018-01-07 05:51	KELP 070551Z 18006KT 10SM SCT160 BKN250 13/M02 A3006 RMK AO2 SLP147 T01281022 10167 20117 56008
ELP	2018-01-07 06:51	KELP 070651Z 17006KT 10SM SCT160 BKN220 12/M02 A3005 RMK AO2 SLP142 T01221022 401890017
ELP	2018-01-07 07:51	KELP 070751Z 18006KT 10SM BKN150 BKN220 12/M02 A3003 RMK AO2 SLP133 T01221022 $
ELP	2018-01-07 08:51	KELP 070851Z 20007KT 10SM SCT150 BKN220 14/M03 A3002 RMK AO2 SLP121 T01441028 $
ELP	2018-01-07 09:51	KELP 070951Z 14007KT 10SM SCT140 BKN220 13/M02 A3002 RMK AO2 SLP118 T01331017 $
ELP	2018-01-07 10:51	KELP 071051Z 14007KT 10SM SCT140 BKN220 13/M02 A3001 RMK AO2 SLP119 T01281017 $
ELP	2018-01-07 11:51	KELP 071151Z 00000KT 10SM OVC120 15/M04 A3000 RMK AO2 SLP111 T01501039 10167 20122 58007 $
ELP	2018-01-07 12:51	KELP 071251Z 00000KT 10SM OVC100 15/M05 A3001 RMK AO2 SLP119 T01501050 $
ELP	2018-01-07 13:51	KELP 071351Z 28015G21KT 10SM SCT095 OVC110 17/M04 A3002 RMK AO2 SLP122 T01671039 $
ELP	2018-01-07 14:51	KELP 071451Z 26019G31KT 10SM BKN110 17/M02 A3002 RMK AO2 PK WND 26031/1444 SLP124 T01671022 50008 $
ELP	2018-01-07 15:51	KELP 071551Z 29016G22KT 10SM SCT120 BKN250 16/M01 A3005 RMK AO2 PK WND 26026/1454 SLP133 T01611011 $
ELP	2018-01-07 16:51	KELP 071651Z 32015G24KT 10SM FEW080 SCT110 BKN250 17/M01 A3009 RMK AO2 SLP147 T01671006 $
ELP	2018-01-07 17:51	KELP 071751Z 33013G19KT 10SM FEW080 SCT100 BKN250 17/00 A3011 RMK AO2 SLP154 T01720000 10172 20133 51027 $
ELP	2018-01-07 18:51	KELP 071851Z 31015KT 10SM FEW100 SCT250 19/01 A3006 RMK AO2 SLP135 T01940011 $
ELP	2018-01-07 19:51	KELP 071951Z 33015KT 10SM FEW100 SCT250 20/01 A3006 RMK AO2 SLP133 T02000006 $
ELP	2018-01-07 20:51	KELP 072051Z 33010KT 10SM FEW100 SCT250 20/00 A3005 RMK AO2 SLP126 T02000000 56019 $
ELP	2018-01-07 21:51	KELP 072151Z 32015G24KT 10SM FEW100 SCT250 20/M02 A3004 RMK AO2 SLP125 T02001017
ELP	2018-01-07 22:51	KELP 072251Z 32014KT 10SM SCT250 20/M03 A3006 RMK AO2 SLP132 T02001033
ELP	2018-01-07 23:51	KELP 072351Z 05009KT 10SM BKN250 18/M01 A3009 RMK AO2 SLP141 T01831006 10206 20172 53012
ELP	2018-01-08 00:51	KELP 080051Z 03006KT 10SM BKN250 15/M01 A3012 RMK AO2 SLP155 T01501006
ELP	2018-01-08 01:51	KELP 080151Z 01006KT 10SM BKN250 13/M01 A3014 RMK AO2 SLP163 T01331011
ELP	2018-01-08 02:51	KELP 080251Z 01007KT 10SM BKN250 12/M02 A3015 RMK AO2 SLP170 T01221017 51020
ELP	2018-01-08 03:51	KELP 080351Z 02005KT 10SM BKN250 11/M02 A3017 RMK AO2 SLP177 T01111022
ELP	2018-01-08 04:51	KELP 080451Z 03004KT 10SM BKN250 11/M02 A3018 RMK AO2 SLP180 T01061022 $
ELP	2018-01-08 05:51	KELP 080551Z 01005KT 10SM BKN250 10/M03 A3019 RMK AO2 SLP184 T01001028 10183 20100
ELP	2018-01-08 06:51	KELP 080651Z 03006KT 10SM BKN250 09/M03 A3018 RMK AO2 SLP181 T00941033 402060094
ELP	2018-01-08 07:51	KELP 080751Z 07003KT 10SM BKN250 06/M03 A3019 RMK AO2 SLP187 T00561033
ELP	2018-01-08 08:51	KELP 080851Z 14004KT 10SM BKN250 04/M04 A3020 RMK AO2 SLP193 T00441039 53004
ELP	2018-01-08 09:51	KELP 080951Z 34003KT 10SM BKN250 06/M04 A3020 RMK AO2 SLP191 T00611039
ELP	2018-01-08 10:51	KELP 081051Z 05005KT 10SM SCT250 04/M04 A3020 RMK AO2 SLP193 T00391039
ELP	2018-01-08 11:51	KELP 081151Z 02006KT 10SM SCT250 04/M04 A3020 RMK AO2 SLP196 T00441039 10100 20033 53002
ELP	2018-01-08 12:51	KELP 081251Z 04005KT 10SM SCT250 03/M04 A3021 RMK AO2 SLP206 T00281044
ELP	2018-01-08 13:51	KELP 081351Z 08004KT 10SM FEW250 00/M05 A3023 RMK AO2 SLP218 T00001050
ELP	2018-01-08 14:51	KELP 081451Z 06004KT 10SM SCT250 03/M04 A3024 RMK AO2 SLP220 T00281044 53011
ELP	2018-01-08 15:51	KELP 081551Z 03009KT 10SM SCT250 09/M04 A3025 RMK AO2 SLP216 T00891044
ELP	2018-01-08 16:51	KELP 081651Z 06006KT 10SM FEW190 SCT250 10/M05 A3026 RMK AO2 SLP217 T01001050
ELP	2018-01-08 17:51	KELP 081751Z 34003KT 10SM FEW190 BKN250 14/M04 A3024 RMK AO2 SLP207 T01391044 10139 20000 50000
ELP	2018-01-08 18:51	KELP 081851Z 00000KT 10SM FEW200 BKN250 16/M04 A3021 RMK AO2 SLP193 T01561044
ELP	2018-01-08 19:51	KELP 081951Z 00000KT 10SM FEW200 BKN250 16/M03 A3017 RMK AO2 SLP184 T01611033
ELP	2018-01-08 20:51	KELP 082051Z 20004KT 10SM FEW190 BKN230 18/M02 A3014 RMK AO2 SLP175 T01781017 56031
ELP	2018-01-08 21:51	KELP 082151Z 23004KT 10SM FEW190 BKN230 19/M02 A3013 RMK AO2 SLP165 T01891017
ELP	2018-01-08 22:51	KELP 082251Z 24003KT 10SM FEW100 FEW190 OVC250 18/M02 A3013 RMK AO2 SLP170 T01831017
ELP	2018-01-08 23:51	KELP 082351Z 06003KT 10SM FEW100 FEW190 OVC250 17/M01 A3012 RMK AO2 SLP169 T01671011 10189 20133 56006
ELP	2018-01-09 00:51	KELP 090051Z 08005KT 10SM FEW100 FEW190 BKN250 14/M01 A3012 RMK AO2 SLP173 T01441011
ELP	2018-01-09 01:51	KELP 090151Z 07003KT 10SM FEW190 BKN250 14/M01 A3013 RMK AO2 SLP184 T01441011
ELP	2018-01-09 02:51	KELP 090251Z 00000KT 10SM FEW180 BKN230 13/M01 A3014 RMK AO2 SLP184 T01281006 53006
ELP	2018-01-09 03:51	KELP 090351Z 00000KT 10SM FEW180 BKN230 11/M01 A3014 RMK AO2 SLP177 T01111011
ELP	2018-01-09 04:51	KELP 090451Z 01003KT 10SM FEW160 SCT250 11/M01 A3015 RMK AO2 SLP179 T01061006
ELP	2018-01-09 05:51	KELP 090551Z 00000KT 10SM FEW160 FEW250 09/M01 A3013 RMK AO2 SLP171 T00891011 10167 20083 58002
ELP	2018-01-09 06:51	KELP 090651Z 07004KT 10SM FEW250 07/M02 A3013 RMK AO2 SLP172 T00671017 401890000
ELP	2018-01-09 07:51	KELP 090751Z 03004KT 10SM FEW250 08/M01 A3012 RMK AO2 SLP164 T00781011
ELP	2018-01-09 08:51	KELP 090851Z 06003KT 10SM SCT250 06/M02 A3011 RMK AO2 SLP164 T00561017 58007
ELP	2018-01-09 09:51	KELP 090951Z 33003KT 10SM FEW250 07/M01 A3011 RMK AO2 SLP159 T00671011
ELP	2018-01-09 10:51	KELP 091051Z 01005KT 10SM FEW250 05/M02 A3011 RMK AO2 SLP164 T00501022
ELP	2018-01-09 11:51	KELP 091151Z 05004KT 10SM SCT240 05/M03 A3010 RMK AO2 SLP161 T00501028 10094 20050 58004
ELP	2018-01-09 12:51	KELP 091251Z 00000KT 10SM SCT220 04/M03 A3010 RMK AO2 SLP167 T00391028
ELP	2018-01-09 13:51	KELP 091351Z 36004KT 10SM FEW150 BKN220 05/M03 A3011 RMK AO2 SLP167 T00501028
ELP	2018-01-09 14:51	KELP 091451Z 04006KT 10SM FEW150 BKN220 06/M03 A3011 RMK AO2 SLP170 T00611028 51004
ELP	2018-01-09 15:51	KELP 091551Z 03003KT 10SM FEW150 SCT220 08/M02 A3013 RMK AO2 SLP175 T00831022
ELP	2018-01-09 16:51	KELP 091651Z 00000KT 10SM SCT250 11/M02 A3012 RMK AO2 SLP169 T01111017
ELP	2018-01-09 17:51	KELP 091751Z 00000KT 10SM SCT250 14/00 A3010 RMK AO2 SLP161 T01440000 10144 20039 58002
ELP	2018-01-09 18:51	KELP 091851Z 17005KT 10SM SCT250 17/01 A3006 RMK AO2 SLP144 T01720006
ELP	2018-01-09 19:51	KELP 091951Z 20006KT 10SM SCT250 19/01 A3002 RMK AO2 SLP126 T01940006
ELP	2018-01-09 20:51	KELP 092051Z VRB05KT 10SM SCT250 21/01 A2998 RMK AO2 SLP113 T02060006 58038
ELP	2018-01-09 21:51	KELP 092151Z 19005KT 10SM BKN250 21/01 A2997 RMK AO2 SLP106 T02060006
ELP	2018-01-09 22:51	KELP 092251Z 18005KT 10SM BKN240 20/01 A2996 RMK AO2 SLP105 T02000006
ELP	2018-01-09 23:51	KELP 092351Z 15004KT 10SM SCT170 BKN240 18/01 A2994 RMK AO2 SLP105 T01830006 10206 20144 56011
ELP	2018-01-10 00:51	KELP 100051Z 00000KT 10SM SCT180 BKN220 BKN250 17/01 A2994 RMK AO2 SLP107 T01720006
ELP	2018-01-10 01:51	KELP 100151Z 11006KT 10SM FEW180 BKN220 BKN250 15/01 A2994 RMK AO2 SLP109 T01500006
ELP	2018-01-10 02:51	KELP 100251Z 14005KT 10SM FEW110 SCT180 BKN220 BKN250 14/01 A2993 RMK AO2 SLP104 T01440011 58004
ELP	2018-01-10 03:51	KELP 100351Z 17006KT 10SM FEW110 FEW180 BKN220 BKN250 14/01 A2994 RMK AO2 SLP105 T01390011
ELP	2018-01-10 04:51	KELP 100451Z 14005KT 10SM FEW110 FEW220 BKN250 13/01 A2993 RMK AO2 SLP099 T01280011
ELP	2018-01-10 05:51	KELP 100551Z 00000KT 10SM SCT110 SCT220 BKN250 13/02 A2991 RMK AO2 SLP087 T01280017 10189 20122 58006
ELP	2018-01-10 06:51	KELP 100651Z 00000KT 10SM FEW110 SCT220 BKN250 10/01 A2988 RMK AO2 SLP078 T01000011 402060039
ELP	2018-01-10 07:51	KELP 100751Z 19008KT 10SM BKN100 BKN250 13/01 A2987 RMK AO2 SLP065 T01330006
ELP	2018-01-10 08:51	KELP 100851Z 16010KT 10SM SCT100 BKN250 12/01 A2985 RMK AO2 SLP059 T01220006 56018
ELP	2018-01-10 09:51	KELP 100951Z 17008KT 10SM FEW100 BKN250 11/01 A2983 RMK AO2 SLP052 T01110006
ELP	2018-01-10 10:51	KELP 101051Z 17007KT 10SM FEW100 SCT250 11/01 A2982 RMK AO2 SLP053 T01110006
ELP	2018-01-10 11:51	KELP 101151Z 17005KT 10SM SCT090 SCT250 11/01 A2982 RMK AO2 SLP054 T01110006 10133 20094 56007
ELP	2018-01-10 12:51	KELP 101251Z 21006KT 10SM BKN090 BKN250 11/01 A2982 RMK AO2 SLP057 T01060006
ELP	2018-01-10 13:51	KELP 101351Z 25012KT 10SM SCT090 SCT250 13/01 A2983 RMK AO2 SLP056 T01330006
ELP	2018-01-10 14:51	KELP 101451Z 24014KT 10SM BKN095 14/01 A2983 RMK AO2 SLP057 SHRA DSNT N AND NW T01440011 53001
ELP	2018-01-10 15:51	KELP 101551Z 24011KT 10SM BKN080 BKN095 14/01 A2985 RMK AO2 SLP065 VIRGA DSNT N AND NW T01440011
ELP	2018-01-10 16:51	KELP 101651Z 24018KT 10SM BKN075 BKN090 15/03 A2985 RMK AO2 RAB12E21 SLP067 SHRA DSNT SW-NW-NE P0000 T01500028
ELP	2018-01-10 17:16	KELP 101716Z 30026G36KT 6SM RA FEW050 BKN070 OVC090 11/07 A2986 RMK AO2 PK WND 29036/1711 RAB11 MTNS PTLY OBSCD SW-NW P0000 T01110067
ELP	2018-01-10 17:19	KELP 101719Z 30026G36KT 6SM -RA FEW050 BKN070 OVC090 10/07 A2986 RMK AO2 PK WND 30036/1718 WSHFT 1704 RAB11 MTNS PTLY OBSCD SW-NW P0001 T01000067
ELP	2018-01-10 17:51	KELP 101751Z 31019G34KT 7SM -RA FEW025 SCT040 BKN050 10/06 A2988 RMK AO2 PK WND 30036/1718 WSHFT 1704 RAB11 SLP084 CLDS TPG MTNS W-NW MTNS PTLY OBSCD W-NW P0001 60001 T01000061 10156 20094 53017
ELP	2018-01-10 18:33	KELP 101833Z 29020G31KT 4SM -RA SCT025 BKN040 OVC050 08/05 A2987 RMK AO2 PK WND 28037/1810 CLDS TPG MTNS SW-NW MTNS OBSCD SW-NW P0005 T00830050
ELP	2018-01-10 18:51	KELP 101851Z 27022G32KT 5SM -RA SCT025 BKN040 OVC050 09/05 A2987 RMK AO2 PK WND 28037/1810 SLP087 CLDS TPG MTNS SW-NW MTNS PTLY OBSCD SW-NW P0007 T00890050
ELP	2018-01-10 19:51	KELP 101951Z 28019G37KT 10SM FEW029 SCT040 BKN110 11/04 A2984 RMK AO2 PK WND 27037/1949 RAE19 SLP068 OCNL CLDS TPG MTNS NW P0002 T01060044
ELP	2018-01-10 20:51	KELP 102051Z 27020G38KT 10SM SCT042 SCT050 12/04 A2981 RMK AO2 PK WND 31041/2037 SLP056 60009 T01220039 58023
ELP	2018-01-10 21:51	KELP 102151Z 28021G39KT 10SM BKN060 BKN070 13/02 A2981 RMK AO2 PK WND 28042/2119 RAB29E39 SLP056 SHRA DSNT E P0000 T01280017
ELP	2018-01-10 22:51	KELP 102251Z 28025G39KT 10SM FEW070 13/02 A2979 RMK AO2 PK WND 27039/2248 SLP049 T01330017
ELP	2018-01-10 23:51	KELP 102351Z 27027G39KT 10SM FEW075 SCT120 12/02 A2979 RMK AO2 PK WND 26039/2331 SLP052 60009 T01220022 10133 20083 55005
ELP	2018-01-11 00:51	KELP 110051Z 28035G44KT 10SM FEW075 SCT130 SCT250 12/01 A2979 RMK AO2 PK WND 28048/0031 SLP055 ACSL NW T01170006
ELP	2018-01-11 01:51	KELP 110151Z 27042G53KT 10SM FEW075 SCT130 SCT240 11/00 A2980 RMK AO2 PK WND 27053/0151 SLP055 T01110000
ELP	2018-01-11 02:51	KELP 110251Z 27028G39KT 10SM FEW070 FEW150 SCT240 11/01 A2983 RMK AO2 PK WND 27052/0230 SLP062 T01110006 53012
ELP	2018-01-11 03:51	KELP 110351Z 27033G44KT 10SM FEW070 FEW150 SCT240 11/01 A2985 RMK AO2 PK WND 29044/0350 SLP070 T01110011
ELP	2018-01-11 04:51	KELP 110451Z 28032G44KT 10SM FEW060 FEW140 SCT230 11/01 A2988 RMK AO2 PK WND 27046/0404 SLP079 T01110011
ELP	2018-01-11 05:51	KELP 110551Z 27028G43KT 10SM FEW060 SCT140 SCT200 11/02 A2986 RMK AO2 PK WND 27045/0537 SLP078 T01060017 10122 20106 50008
ELP	2018-01-11 06:51	KELP 110651Z 27033G44KT 10SM FEW060 SCT140 SCT200 10/02 A2985 RMK AO2 PK WND 26046/0614 SLP078 T01000017 401560083
ELP	2018-01-11 07:51	KELP 110751Z 27024G34KT 10SM -RA SCT030 BKN070 BKN130 10/02 A2987 RMK AO2 PK WND 26045/0716 RAB34 SLP083 P0000 T01000022
ELP	2018-01-11 08:51	KELP 110851Z 27018G31KT 10SM FEW030 SCT090 BKN220 10/02 A2988 RMK AO2 PK WND 26040/0759 RAE0753 SLP085 OCNL BLDU W P0000 60000 T01000022 53007
ELP	2018-01-11 09:51	KELP 110951Z 25011G20KT 10SM FEW030 FEW075 SCT120 09/02 A2990 RMK AO2 PK WND 28028/0901 SLP091 T00890022
ELP	2018-01-11 10:51	KELP 111051Z 28011G19KT 10SM FEW035 FEW075 SCT130 09/02 A2994 RMK AO2 PK WND 27031/1021 PRESRR SLP103 T00940022
ELP	2018-01-11 11:51	KELP 111151Z 30013G30KT 10SM FEW035 FEW075 09/02 A2995 RMK AO2 PK WND 29030/1146 SLP109 OCNL BLDU W 60000 70010 T00890022 10106 20089 51020
ELP	2018-01-11 12:51	KELP 111251Z 30016G22KT 10SM FEW035 FEW075 SCT250 09/02 A2999 RMK AO2 PK WND 30027/1222 SLP123 T00890022
ELP	2018-01-11 13:51	KELP 111351Z 31016G20KT 10SM FEW014 08/02 A3003 RMK AO2 SLP141 CLDS TPG MTNS W T00830022
ELP	2018-01-11 14:51	KELP 111451Z 29010KT 10SM FEW014 09/02 A3009 RMK AO2 SLP159 CLDS TPG MTNS W T00890017 53042
ELP	2018-01-11 15:51	KELP 111551Z 30017G22KT 10SM CLR 11/M02 A3013 RMK AO2 SLP170 T01061017
ELP	2018-01-11 16:51	KELP 111651Z 30011KT 10SM FEW050 FEW250 12/M02 A3018 RMK AO2 SLP186 T01221022
ELP	2018-01-11 17:51	KELP 111751Z 33012KT 10SM FEW065 13/M03 A3021 RMK AO2 SLP196 T01281028 10128 20078 51036
ELP	2018-01-11 18:51	KELP 111851Z 36008G17KT 10SM FEW070 13/M04 A3021 RMK AO2 SLP196 T01331044
ELP	2018-01-11 19:51	KELP 111951Z 35006KT 10SM FEW080 14/M05 A3021 RMK AO2 SLP197 T01441050
ELP	2018-01-11 20:51	KELP 112051Z 33016G20KT 10SM FEW095 16/M09 A3018 RMK AO2 SLP184 T01561089 58008
ELP	2018-01-11 21:51	KELP 112151Z 33014KT 10SM FEW100 16/M09 A3017 RMK AO2 SLP181 T01611089
ELP	2018-01-11 22:51	KELP 112251Z 32005KT 10SM CLR 16/M09 A3019 RMK AO2 SLP186 T01561094
ELP	2018-01-11 23:51	KELP 112351Z 31005KT 10SM CLR 15/M09 A3021 RMK AO2 SLP195 T01501094 10161 20128 53008
ELP	2018-01-12 00:51	KELP 120051Z 04005KT 10SM CLR 13/M07 A3021 RMK AO2 SLP201 T01281072
ELP	2018-01-12 01:51	KELP 120151Z 09005KT 10SM CLR 09/M06 A3022 RMK AO2 SLP207 T00941056
ELP	2018-01-12 02:51	KELP 120251Z 00000KT 10SM CLR 09/M04 A3023 RMK AO2 SLP212 T00941044 53007
ELP	2018-01-12 03:51	KELP 120351Z 00000KT 10SM CLR 08/M04 A3024 RMK AO2 SLP216 T00831044
ELP	2018-01-12 04:51	KELP 120451Z 03003KT 10SM CLR 07/M04 A3025 RMK AO2 SLP216 T00721039
ELP	2018-01-12 05:51	KELP 120551Z 10006KT 10SM CLR 04/M04 A3025 RMK AO2 SLP220 T00391044 10150 20039 50005
ELP	2018-01-12 06:51	KELP 120651Z 07003KT 10SM CLR 04/M04 A3025 RMK AO2 SLP218 T00441044 401610039
ELP	2018-01-12 07:51	KELP 120751Z 13005KT 10SM CLR 03/M04 A3023 RMK AO2 SLP212 T00331039
ELP	2018-01-12 08:51	KELP 120851Z 00000KT 10SM CLR 03/M03 A3023 RMK AO2 SLP210 T00281033 58006
ELP	2018-01-12 09:51	KELP 120951Z 00000KT 10SM CLR 04/M03 A3022 RMK AO2 SLP205 T00441033
ELP	2018-01-12 10:51	KELP 121051Z 21004KT 10SM CLR 02/M03 A3022 RMK AO2 SLP208 T00171028
ELP	2018-01-12 11:51	KELP 121151Z 00000KT 10SM CLR 02/M02 A3021 RMK AO2 SLP205 T00221022 10061 20011 58006
ELP	2018-01-12 12:51	KELP 121251Z 04004KT 10SM CLR 01/M03 A3022 RMK AO2 SLP215 T00111028
ELP	2018-01-12 13:51	KELP 121351Z 00000KT 10SM FEW250 01/M03 A3024 RMK AO2 SLP227 T00061033
ELP	2018-01-12 14:51	KELP 121451Z 00000KT 10SM FEW080 02/M03 A3026 RMK AO2 SLP231 T00221028 53016
ELP	2018-01-12 15:51	KELP 121551Z 00000KT 10SM FEW090 05/M02 A3027 RMK AO2 SLP233 T00501017
ELP	2018-01-12 16:51	KELP 121651Z 17004KT 10SM FEW200 07/M02 A3027 RMK AO2 SLP231 T00721017
ELP	2018-01-12 17:51	KELP 121751Z 18006KT 10SM FEW230 10/M04 A3024 RMK AO2 SLP222 T01001039 10100 20006 58005
ELP	2018-01-12 18:51	KELP 121851Z 21009KT 10SM FEW230 14/M05 A3020 RMK AO2 SLP200 T01391050
ELP	2018-01-12 19:51	KELP 121951Z 21005KT 10SM FEW240 16/M06 A3015 RMK AO2 SLP184 T01561056
ELP	2018-01-12 20:51	KELP 122051Z 31003KT 10SM FEW240 17/M06 A3014 RMK AO2 SLP178 T01671061 56031
ELP	2018-01-12 21:51	KELP 122151Z VRB03KT 10SM FEW250 17/M06 A3013 RMK AO2 SLP171 T01671061
ELP	2018-01-12 22:51	KELP 122251Z 28010KT 10SM FEW250 17/M06 A3014 RMK AO2 SLP179 T01721056
ELP	2018-01-12 23:51	KELP 122351Z 29007KT 10SM FEW250 17/M05 A3014 RMK AO2 SLP181 FU S T01671050 10178 20100 53001
ELP	2018-01-13 00:51	KELP 130051Z 23005KT 10SM FEW250 14/M04 A3015 RMK AO2 SLP187 T01391044
ELP	2018-01-13 01:51	KELP 130151Z 26004KT 10SM CLR 13/M04 A3017 RMK AO2 SLP198 T01331039
ELP	2018-01-13 02:51	KELP 130251Z 06004KT 10SM CLR 09/M04 A3020 RMK AO2 SLP209 T00941039 53016
ELP	2018-01-13 03:51	KELP 130351Z 00000KT 10SM CLR 09/M04 A3021 RMK AO2 SLP211 T00891039
ELP	2018-01-13 04:51	KELP 130451Z VRB06KT 10SM CLR 08/M04 A3025 RMK AO2 SLP224 T00781039
ELP	2018-01-13 05:51	KELP 130551Z 34004KT 10SM CLR 07/M04 A3028 RMK AO2 SLP232 T00671039 10167 20061 53026
